t,E_left,E_right,E_exact_left,E_exact_right
0.000423813,10.0691,8.575,0,0
0.000430435,9.97987,8.575,0,0
0.000437057,9.88838,8.575,0,0
0.000443679,9.79479,8.575,0,0
0.000450301,9.6993,8.575,0,0
0.000456923,9.60204,8.575,0,0
0.000463545,9.50322,8.575,0,0
0.000470167,9.40297,8.575,0,0
0.000476789,9.30149,8.575,0,0
0.000483411,9.19894,8.575,0,0
0.000490033,9.09552,8.575,0,0
0.000496656,8.99137,8.575,0,0
0.000503278,8.88672,8.575,0,0
0.0005099,8.78171,8.575,0,0
0.000516522,8.67656,8.575,0,0
0.000523144,8.57141,8.575,0,0
0.000529766,8.46648,8.575,0,0
0.000536388,8.36193,8.575,0,0
0.00054301,8.25795,8.575,0,0
0.000549632,8.15471,8.575,0,0
0.000556254,8.05241,8.575,0,0
0.000562876,7.95121,8.575,0,0
0.000569498,7.8513,8.575,0,0
0.00057612,7.75283,8.575,0,0
0.000582742,7.656,8.575,0,0
0.000589365,7.56095,8.575,0,0
0.000595987,7.46786,8.575,0,0
0.000602609,7.37689,8.575,0,0
0.000609231,7.2882,8.575,0,0
0.000615853,7.20193,8.575,0,0
0.000622475,7.11825,8.575,0,0
0.000629097,7.03729,8.575,0,0
0.000635719,6.9592,8.575,0,0
0.000642341,6.88409,8.575,0,0
0.000648963,6.81213,8.575,0,0
0.000655585,6.7434,8.575,0,0
0.000662207,6.67805,8.575,0,0
0.000668829,6.61618,8.575,0,0
0.000675452,6.55791,8.575,0,0
0.000682074,6.50331,8.575,0,0
0.000688696,6.4525,8.575,0,0
0.000695318,6.40555,8.575,0,0
0.00070194,6.36256,8.575,0,0
0.000708562,6.32358,8.575,0,0
0.000715184,6.28869,8.575,0,0
0.000721806,6.25794,8.575,0,0
0.000728428,6.23139,8.575,0,0
0.00073505,6.20908,8.575,0,0
0.000741672,6.19106,8.575,0,0
0.000748294,6.17733,8.575,0,0
0.000754916,6.16794,8.575,0,0
0.000761538,6.16288,8.575,0,0
0.000768161,6.16218,8.575,0,0
0.000774783,6.16583,8.575,0,0
0.000781405,6.17382,8.575,0,0
0.000788027,6.18613,8.575,0,0
0.000794649,6.20275,8.575,0,0
0.000801271,6.22364,8.575,0,0
0.000807893,6.24876,8.575,0,0
0.000814515,6.27807,8.575,0,0
0.000821137,6.31152,8.575,0,0
0.000827759,6.34905,8.575,0,0
0.000834381,6.39059,8.575,0,0
0.000841003,6.43606,8.575,0,0
0.000847625,6.4854,8.575,0,0
0.000854247,6.53851,8.575,0,0
0.00086087,6.59529,8.575,0,0
0.000867492,6.65566,8.575,0,0
0.000874114,6.71951,8.575,0,0
0.000880736,6.78671,8.575,0,0
0.000887358,6.85717,8.575,0,0
0.00089398,6.93075,8.575,0,0
0.000900602,7.00733,8.575,0,0
0.000907224,7.08677,8.575,0,0
0.000913846,7.16895,8.575,0,0
0.000920468,7.25371,8.575,0,0
0.00092709,7.34091,8.575,0,0
0.000933712,7.43039,8.575,0,0
0.000940334,7.52202,8.575,0,0
